dependency_url,name,description,category,primary_function,integration_patterns,performance_characteristics,languages,reputation_score,popularity_score
https://github.com/jonschlinkert/randomatic,randomatic,"Easily generate random strings like passwords, with simple options for specifying a length and for using patterns of numeric, alpha-numeric, alphabetical, special or custom characters. (the original ""generate-password"")",web_library,Easily generate random strings like passwords with simple options for specifying a length and for,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 183.0, Commits: 0.0",JavaScript,7,10
https://github.com/clauderic/dnd-kit,dnd-kit,"The modern, lightweight, performant, accessible and extensible drag & drop toolkit for React.",development_tool,The modern lightweight performant accessible and extensible drag drop toolkit for React.,ES6 module imports,"Activity: 0%, Stars: 12261.0, Commits: 4.0","JavaScript, TypeScript, HTML, CSS",8,10
https://github.com/reallymello/nightwatch-axe-verbose,nightwatch-axe-verbose,Verbose error reporting for axe accessibility rule violations to use in NightwatchJS,web_library,Verbose error reporting for axe accessibility rule violations to use in NightwatchJS,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 6.0, Commits: 2.0",JavaScript,4,1
https://github.com/alexreardon/css-box-model,css-box-model,Get accurate and well named css box model information about an Element 📦,web_library,Get accurate and well named css box model information about an Element,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 165.0, Commits: 0.0",JavaScript,12,10
https://github.com/npm/npm-merge-driver,npm-merge-driver,git merge driver for resolving conflicts in npm-related files,web_library,git merge driver for resolving conflicts in npm-related files,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 273.0, Commits: 0.0",JavaScript,9,10
https://github.com/mozilla/hawk,hawk,INACTIVE - HTTP Holder-Of-Key Authentication Scheme,web_library,INACTIVE - HTTP Holder-Of-Key Authentication Scheme,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 1908.0, Commits: 2.0",JavaScript,6,10
https://github.com/adamrisberg/react-image-magnifiers,react-image-magnifiers,"A collection of responsive, image magnifying React components for mouse and touch.",web_library,A collection of responsive image magnifying React components for mouse and touch.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 348.0, Commits: 0.0",JavaScript,0,10
https://github.com/ljharb/ent,ent,Encode and decode HTML entities,web_library,Encode and decode HTML entities,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 2.0, Commits: 5.0",JavaScript,13,1
https://github.com/jfromaniello/url-join,url-join,Join all arguments together and normalize the resulting url.,web_library,Join all arguments together and normalize the resulting url.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 361.0, Commits: 0.0",JavaScript,9,10
https://github.com/jonvuri/mkpath,mkpath,Simple mkdir -p module for Node.js,client,Simple mkdir -p module for Node.js,ES6 module imports,"Activity: 0%, Stars: 43.0, Commits: 0.0","JavaScript, Shell",0,5
https://github.com/malept/cross-spawn-promise,cross-spawn-promise,A promisified version of cross-spawn with slightly different behavior & extra options.,web_library,A promisified version of cross-spawn with slightly different behavior extra options.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 2.0, Commits: 0.0","TypeScript, Shell",1,1
https://github.com/gulpjs/value-or-function,value-or-function,,general_library,Nan development utilities,Standard library integration,"Activity: 0%, Stars: nan, Commits: nan",,0,0
https://github.com/react-restart/context,context,React context helpers,web_library,React context helpers,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 12.0, Commits: 0.0","JavaScript, TypeScript",8,2
https://github.com/ysmood/yaku,yaku,A lightweight promise library,web_library,A lightweight promise library,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 290.0, Commits: 0.0","HTML, JavaScript",9,10
https://github.com/testing-library/react-testing-library,react-testing-library,,development_tool,Development tooling and automation,Standard library integration,"Activity: 0%, Stars: nan, Commits: nan",,0,0
https://github.com/gulpjs/now-and-later,now-and-later,"Map over an array or object of values in parallel or series, passing each through the async iterator, with optional lifecycle hooks.",web_library,Map over an array or object of values in parallel or series passing each through,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 24.0, Commits: 0.0",JavaScript,11,3
https://github.com/invertase/cluster-key-slot,cluster-key-slot,Generates CRC hashes for strings - for use by Node Redis clients to determine key slots.,development_tool,Generates CRC hashes for strings - for use by Node Redis clients to determine key,ES6 module imports,"Activity: 0%, Stars: 21.0, Commits: 0.0",JavaScript,8,3
https://github.com/wildlyinaccurate/tiny-relative-date,tiny-relative-date,"Tiny function that provides relative, human-readable dates.",web_library,Tiny function that provides relative human-readable dates.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 14.0, Commits: 0.0",JavaScript,3,2
https://github.com/forbeslindesay/sha,sha,"Check and get file hashes using sha1, md5 etc....",web_library,Check and get file hashes using sha1 md5 etc....,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 22.0, Commits: 1.0",JavaScript,5,3
https://github.com/sindresorhus/ky-universal,ky-universal,Use Ky in both Node.js and browsers,client,Use Ky in both Node.js and browsers,ES6 module imports,"Activity: 0%, Stars: 672.0, Commits: 0.0","JavaScript, TypeScript",12,10
https://github.com/pvorb/node-md5,node-md5,a JavaScript function for hashing messages with MD5,client,a JavaScript function for hashing messages with MD5,ES6 module imports,"Activity: 0%, Stars: 907.0, Commits: 0.0",JavaScript,9,10
https://github.com/lukeed/semiver,semiver,A tiny (153B) utility to compare semver strings.,utility_library,A tiny 153B utility to compare semver strings.,ES6 module imports,"Activity: 0%, Stars: 124.0, Commits: 0.0",JavaScript,9,10
https://github.com/choojs/nanohtml,nanohtml,:dragon: HTML template strings for the Browser with support for Server Side Rendering in Node.,development_framework,dragon HTML template strings for the Browser with support for Server Side Rendering in Node.,Framework scaffolding and templates; ES6 module imports,"Activity: 0%, Stars: 686.0, Commits: 0.0",JavaScript,5,10
https://github.com/openzeppelin/openzeppelin-contracts-upgradeable,openzeppelin-contracts-upgradeable,"Upgradeable variant of OpenZeppelin Contracts, meant for use in upgradeable contracts. ",smart_contract,Upgradeable variant of OpenZeppelin Contracts meant for use in upgradeable contracts.,Smart contract compilation and deployment; ES6 module imports,"Activity: 0%, Stars: 987.0, Commits: 0.0","JavaScript, Solidity, Shell, Makefile, Ruby",8,10
https://github.com/ben-ng/add,add,"A cross-browser, numerically stable algorithm that adds floats accurately in Javascript",web_library,A cross-browser numerically stable algorithm that adds floats accurately in Javascript,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 45.0, Commits: 0.0",JavaScript,2,5
https://github.com/arcanis/jest-pnp-resolver,jest-pnp-resolver,Transparently adds support for Plug'n'Play to Jest,web_library,Transparently adds support for Plug n Play to Jest,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 25.0, Commits: 0.0",JavaScript,9,3
https://github.com/iden3/wasmcurves,wasmcurves,Web Assembly low level implementation of pairing friendly curves.,web_library,Web Assembly low level implementation of pairing friendly curves.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 16.0, Commits: 0.0",JavaScript,6,2
https://github.com/zertosh/htmlescape,htmlescape,Properly escape JSON for usage as an object literal inside of a `<script>` tag,web_library,Properly escape JSON for usage as an object literal inside of a script tag,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 40.0, Commits: 0.0",JavaScript,6,4
https://github.com/borisirota/webworkify-webpack,webworkify-webpack,launch a web worker at runtime that can require() in the browser with webpack,web_library,launch a web worker at runtime that can require in the browser with webpack,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 119.0, Commits: 0.0","JavaScript, HTML",0,10
https://github.com/bjornstar/blob-polyfill,blob-polyfill,An HTML5 Blob implementation,web_library,An HTML5 Blob implementation,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 40.0, Commits: 2.0",JavaScript,5,5
https://github.com/brc-dd/iron-webcrypto,iron-webcrypto,A cryptographic utility for sealing a JSON object using symmetric key encryption with message integrity verification.,utility_library,A cryptographic utility for sealing a JSON object using symmetric key encryption with message integrity,ES6 module imports,"Activity: 0%, Stars: 62.0, Commits: 12.0","TypeScript, JavaScript",11,7
https://github.com/reactjs/react-tabs,react-tabs,An accessible and easy tab component for ReactJS.,web_library,An accessible and easy tab component for ReactJS.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 3118.0, Commits: 3.0","JavaScript, CSS, Less, SCSS",8,10
https://github.com/sindresorhus/is-redirect,is-redirect,Check if a number is a redirect HTTP status code,web_library,Check if a number is a redirect HTTP status code,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 23.0, Commits: 0.0",JavaScript,13,3
https://github.com/gulpjs/glob-stream,glob-stream,Readable streamx interface over anymatch.,web_library,Readable streamx interface over anymatch.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 179.0, Commits: 4.0",JavaScript,10,10
https://github.com/npm/map-workspaces,map-workspaces,Retrieves a name:pathname Map for a given workspaces config,web_library,Retrieves a name pathname Map for a given workspaces config,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 20.0, Commits: 9.0",JavaScript,9,2
https://github.com/gulpjs/replace-ext,replace-ext,Replaces a file extension with another one.,web_library,Replaces a file extension with another one.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 46.0, Commits: 0.0",JavaScript,11,5
https://github.com/npm/npm-user-validate,npm-user-validate,user validation,web_library,user validation,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 15.0, Commits: 7.0",JavaScript,9,2
https://github.com/npm/npm-audit-report,npm-audit-report,npm audit security report,security_tool,npm audit security report,ES6 module imports,"Activity: 0%, Stars: 33.0, Commits: 5.0",JavaScript,9,4
https://github.com/egoist/rollup-plugin-postcss,rollup-plugin-postcss,Seamless integration between Rollup and PostCSS.,web_library,Seamless integration between Rollup and PostCSS.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 681.0, Commits: 0.0",JavaScript,8,10
https://github.com/alanshaw/it-tar,it-tar,🛢 it-tar is a streaming tar parser and generator,web_library,it-tar is a streaming tar parser and generator,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 3.0, Commits: 0.0",TypeScript,8,1
https://github.com/chen0040/js-graph-algorithms,js-graph-algorithms,Package provides javascript implementation of algorithms for graph processing,web_library,Package provides javascript implementation of algorithms for graph processing,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 150.0, Commits: 0.0","JavaScript, CSS",0,10
https://github.com/flozz/stackblur,stackblur,Fast and almost Gaussian blur,web_library,Fast and almost Gaussian blur,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 1282.0, Commits: 1.0",JavaScript,7,10
https://github.com/jaredpalmer/formik,formik,"Build forms in React, without the tears 😭 ",web_library,Build forms in React without the tears,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 34162.0, Commits: 4.0","TypeScript, JavaScript, CSS, Shell",10,10
https://github.com/isaacs/json-stringify-nice,json-stringify-nice,"Stringify an object sorting scalars before objects, and defaulting to 2-space indent",web_library,Stringify an object sorting scalars before objects and defaulting to 2-space indent,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 25.0, Commits: 0.0",JavaScript,11,3
